date,market,ticker,btc_corr,adv_usd,rank
2023-06-01,HK,6060.HK,0.08712484208792372,5947057.257051283,17
2023-06-01,HK,3913.HK,0.07543356558212688,1226057.454294872,18
2023-06-01,HK,9618.HK,0.07038602224184058,195792997.21730775,19
2023-06-01,HK,0522.HK,0.03364752769040716,8313972.357692309,20
2023-06-01,HK,1347.HK,0.015480088762566938,40511781.00064103,21
2023-06-01,HK,2018.HK,0.0091180214487378,7277128.027179489,22
2023-06-01,HK,1357.HK,-0.033361608807954996,5656584.647435898,23
2023-07-03,HK,1357.HK,0.10799668466882685,36577295.11608975,1
2023-07-03,HK,3913.HK,0.09992663247221922,1490122.468653846,2
2023-07-03,HK,9618.HK,-0.00305474792146339,165399099.4423077,3
2023-07-03,HK,9999.HK,-0.010503106467225777,115610840.59679489,4
2023-07-03,HK,6060.HK,-0.026162500440148565,6967639.176602565,5
2023-07-03,HK,0772.HK,-0.029683885224648182,21028462.160897437,6
2023-07-03,HK,2400.HK,-0.03265329558518578,4127315.1852564113,7
2023-07-03,HK,1024.HK,-0.03895468536268653,157497827.70064107,8
2023-07-03,HK,9888.HK,-0.04240131134987351,140379687.20320517,9
2023-07-03,HK,3888.HK,-0.042868985179736634,37609845.86282051,10
2023-07-03,HK,9961.HK,-0.044850399093774,73957222.8448718,11
2023-07-03,HK,0700.HK,-0.045817889018131094,848880944.8384616,12
2023-07-03,HK,3690.HK,-0.04684162999290092,451072780.7980771,13
2023-07-03,HK,0388.HK,-0.04742912406600261,129992732.94871795,14
2023-07-03,HK,1833.HK,-0.05207026718545156,11052781.561847534,15
2023-07-03,HK,6618.HK,-0.07804450115118795,43633683.21346155,16
2023-07-03,HK,9626.HK,-0.1024233168749069,48815387.594871804,17
2023-07-03,HK,2382.HK,-0.11465515516835992,55903461.95769231,18
2023-07-03,HK,0285.HK,-0.12201760611667983,13679638.167628208,19
2023-07-03,HK,1810.HK,-0.15125515796363811,90867724.22820514,20
2023-07-03,HK,2018.HK,-0.17524649197894798,10113439.200769234,21
2023-07-03,HK,0522.HK,-0.19163480853423434,18126827.346474357,22
2023-07-03,HK,1347.HK,-0.3545855686608069,25047605.104807697,23
2023-08-01,HK,1357.HK,0.20294691841067475,27370490.09673077,1
2023-08-01,HK,3913.HK,0.18835148851592903,1718360.228846154,2
2023-08-01,HK,3690.HK,0.1344367735400786,394869511.3032052,3
2023-08-01,HK,9961.HK,0.09180096796308873,39315624.16410257,4
2023-08-01,HK,2400.HK,0.09111726063868857,3773306.599102565,5
2023-08-01,HK,6618.HK,0.0840186446124206,26121021.394871797,6
2023-08-01,HK,9888.HK,0.07951737058938337,108800324.42243592,7
2023-08-01,HK,9618.HK,0.07280820006017592,158111447.39871797,8
2023-08-01,HK,0388.HK,0.06925921681494378,179988571.26538464,9
2023-08-01,HK,0772.HK,0.062346268655490936,13594029.87467949,10
2023-08-01,HK,0700.HK,0.0575806796307346,835446840.6871797,11
2023-08-01,HK,3888.HK,0.049754201017046654,27159670.60288462,12
2023-08-01,HK,9999.HK,0.02909979228177257,95507860.78974359,13
2023-08-01,HK,6060.HK,0.02813201633803833,5764465.780128206,14
2023-08-01,HK,1024.HK,0.018567742470345563,165440702.41826925,15
2023-08-01,HK,9626.HK,0.005882160010499785,52479126.0448718,16
2023-08-01,HK,1833.HK,-0.05586194074253686,7381321.823479305,17
2023-08-01,HK,2382.HK,-0.061463593672120474,59238152.29038463,18
2023-08-01,HK,1478.HK,-0.07016405116651091,700702.3828205129,19
2023-08-01,HK,1810.HK,-0.10675164372529539,93271688.60358976,20
2023-08-01,HK,0522.HK,-0.10931377757043724,14133630.377564106,21
2023-08-01,HK,2369.HK,-0.16596386427198587,660299.9166666667,22
2023-08-01,HK,1347.HK,-0.17027158455516453,26614316.384615384,23
2023-08-01,HK,0285.HK,-0.20610019295112952,23639686.209294874,24
2023-08-01,HK,2018.HK,-0.25043037210818814,8660355.75820513,25
2023-09-04,HK,1357.HK,0.3419187244599453,14346023.280384615,1
2023-09-04,HK,6618.HK,0.23083712106217752,40326100.174038455,2
2023-09-04,HK,9961.HK,0.20096126477190032,48651109.66282052,3
2023-09-04,HK,0388.HK,0.1854663335220116,187810950.75897437,4
2023-09-04,HK,1833.HK,0.1462382404848315,9686671.6832355,5
2023-09-04,HK,9618.HK,0.13801740539573434,150598104.25576925,6
2023-09-04,HK,3888.HK,0.1306459102818184,22428933.57596154,7
2023-09-04,HK,3690.HK,0.1195683056795096,365301390.9698718,8
2023-09-04,HK,3913.HK,0.0949077198380344,2607409.6644871803,9
2023-09-04,HK,2400.HK,0.09228395950511466,2492871.4933333336,10
2023-09-04,HK,9888.HK,0.09115463844105084,114148450.15128207,11
2023-09-04,HK,9626.HK,0.06774583781598836,60703690.10320513,12
2023-09-04,HK,0700.HK,0.06702310222217639,781573668.9012821,13
2023-09-04,HK,1024.HK,0.061555481554080145,182353102.4442308,14
2023-09-04,HK,9999.HK,0.03978470859892435,106085234.51089743,15
2023-09-04,HK,1347.HK,0.03575960538182924,36938971.45025642,16
2023-09-04,HK,0772.HK,-0.015454602839461094,11824999.050320515,17
2023-09-04,HK,6060.HK,-0.03527621602099661,5820315.360256411,18
2023-09-04,HK,0863.HK,-0.049283958720462546,715747.025448718,19
2023-09-04,HK,2382.HK,-0.05339203863073678,36616821.595833346,20
2023-09-04,HK,2018.HK,-0.07372395908229412,11154711.903333336,21
2023-09-04,HK,1478.HK,-0.09079702346410894,517876.9746153848,22
2023-09-04,HK,1810.HK,-0.09261283527946579,101284345.85884616,23
2023-09-04,HK,0522.HK,-0.10569525379287428,13021260.032051284,24
2023-09-04,HK,0285.HK,-0.2838443734121726,35531463.7548077,25
2023-10-03,HK,6618.HK,0.32495638509940505,26973760.218589745,1
2023-10-03,HK,0388.HK,0.25694306646998244,169694265.60512823,2
2023-10-03,HK,1833.HK,0.25665721561401095,5187904.768236115,3
2023-10-03,HK,9618.HK,0.24621885011634806,172217721.39294878,4
2023-10-03,HK,9626.HK,0.22190012106980986,32795245.13205129,5
2023-10-03,HK,1024.HK,0.21531702723153298,130766744.78782053,6
2023-10-03,HK,1478.HK,0.2009476393334438,1221081.511794872,7
2023-10-03,HK,1357.HK,0.2004985308016453,22621235.884935904,8
2023-10-03,HK,3690.HK,0.1793309088856356,372371532.4250001,9
2023-10-03,HK,2400.HK,0.1699673769443802,2752553.8196153846,10
2023-10-03,HK,9888.HK,0.15751516252540876,89563675.88076924,11
2023-10-03,HK,3913.HK,0.15250580900799068,1110251.4833333339,12
2023-10-03,HK,1810.HK,0.14485243814386142,112731747.18243591,13
2023-10-03,HK,2382.HK,0.14208633875861454,50195004.10320514,14
2023-10-03,HK,1347.HK,0.1166485621163757,14618284.085128209,15
2023-10-03,HK,3888.HK,0.11407573425529569,19408481.418269236,16
2023-10-03,HK,0700.HK,0.10396336373694919,721962199.1564105,17
2023-10-03,HK,9961.HK,0.09929606910392651,65233737.88333334,18
2023-10-03,HK,9999.HK,0.09451309980697016,89491954.42692308,19
2023-10-03,HK,0772.HK,0.07414758518028906,6487651.202884616,20
2023-10-03,HK,2018.HK,0.022991023882238962,12284651.65423077,21
2023-10-03,HK,6060.HK,0.00331646409742525,4375387.378525642,22
2023-10-03,HK,0863.HK,-0.037390452415779714,574062.7535897436,23
2023-10-03,HK,0522.HK,-0.053178751559754205,7920586.98044872,24
2023-10-03,HK,0285.HK,-0.16818471873603738,27497613.500000007,25
2023-11-01,HK,1833.HK,0.1075066186567632,5282654.658506976,1
2023-11-01,HK,0863.HK,0.06680034775545063,938942.3339743593,2
2023-11-01,HK,0388.HK,0.06453042425578036,151566292.0641026,3
2023-11-01,HK,1357.HK,0.05471922074214676,27252272.199294873,4
2023-11-01,HK,9626.HK,0.036202853521192256,28605377.591025643,5
2023-11-01,HK,6618.HK,0.035263753102587635,20610006.695512824,6
2023-11-01,HK,2382.HK,0.01543667272759138,83516115.82403848,7
2023-11-01,HK,9618.HK,0.014641656824566984,172691689.20128205,8
2023-11-01,HK,1478.HK,0.012333131946689875,4209298.532051282,9
2023-11-01,HK,1810.HK,-0.0013990224948856385,152823175.30538467,10
2023-11-01,HK,2400.HK,-0.02279875572817526,1752482.4466666668,11
2023-11-01,HK,2018.HK,-0.025013928619680888,5753347.333846154,12
2023-11-01,HK,3888.HK,-0.025409023633762847,15599316.855128208,13
2023-11-01,HK,1024.HK,-0.03172719817058694,132729657.27403846,14
2023-11-01,HK,9999.HK,-0.034313207928638484,79247382.56794874,15
2023-11-01,HK,1347.HK,-0.04472673838185864,15199927.923589746,16
2023-11-01,HK,3690.HK,-0.05120911120083103,320975937.0442308,17
2023-11-01,HK,9961.HK,-0.08029724770866753,36961391.09615384,18
2023-11-01,HK,9888.HK,-0.1086901225699052,96375879.23141028,19
2023-11-01,HK,0772.HK,-0.1587425529370062,5039539.423076924,20
2023-11-01,HK,0700.HK,-0.16632664405941738,542514633.0858973,21
2023-11-01,HK,6060.HK,-0.18371133873461953,3174296.4907051283,22
2023-11-01,HK,0522.HK,-0.18773651435591943,7192798.605769232,23
2023-11-01,HK,0285.HK,-0.3008723343511541,29142627.48397436,24
2023-12-01,HK,1810.HK,0.24699123388974717,301784492.5069231,1
2023-12-01,HK,2400.HK,0.05941557801288333,3143485.333333334,2
2023-12-01,HK,9999.HK,0.043191231318769896,124175442.00256412,3
2023-12-01,HK,2382.HK,0.027460474849286876,82257743.42403847,4
2023-12-01,HK,0388.HK,0.016957664615633836,134257955.30897436,5
2023-12-01,HK,0863.HK,0.01605624035024005,3686141.078269231,6
2023-12-01,HK,1478.HK,-0.016827810373693998,4943599.171217948,7
2023-12-01,HK,6060.HK,-0.038780941944647485,3637567.7037179493,8
2023-12-01,HK,3690.HK,-0.04748334254811456,499194076.99423075,9
2023-12-01,HK,1833.HK,-0.049537172140931354,6932014.604876064,10
2023-12-01,HK,1024.HK,-0.05382735776165311,149072170.4304487,11
2023-12-01,HK,2018.HK,-0.06902803638724647,27971425.584551286,12
2023-12-01,HK,9888.HK,-0.09575587208234766,121152245.36346154,13
2023-12-01,HK,9618.HK,-0.10199118444151087,133581904.43012822,14
2023-12-01,HK,0700.HK,-0.10543414939900614,777773458.8602566,15
2023-12-01,HK,0285.HK,-0.10798716206465572,27045859.11538462,16
2023-12-01,HK,6618.HK,-0.1090677477735634,23339403.24070513,17
2023-12-01,HK,9626.HK,-0.11691105119814721,43611346.520512834,18
2023-12-01,HK,9961.HK,-0.12324938238182007,41091776.246153854,19
2023-12-01,HK,3888.HK,-0.14247606772677177,20563832.69358975,20
2023-12-01,HK,0522.HK,-0.19915843246483655,6623218.062179488,21
2023-12-01,HK,1347.HK,-0.20408152050222284,32272242.748333335,22
2023-12-01,HK,1357.HK,-0.2750462211645461,27814478.409102567,23
2023-12-01,HK,0772.HK,-0.28450523790177307,13054800.759615388,24
2024-01-02,HK,1810.HK,0.17546611909668713,222176171.0692308,1
2024-01-02,HK,9999.HK,-0.018803762670180368,207132437.25833336,2
2024-01-02,HK,0863.HK,-0.048322731328488286,5213762.36647436,3
2024-01-02,HK,3690.HK,-0.0727104724681857,507456201.5894232,4
2024-01-02,HK,2400.HK,-0.08336197183832142,3895572.099230769,5
2024-01-02,HK,1833.HK,-0.08761013217507316,8853493.264225353,6
2024-01-02,HK,9618.HK,-0.08990568331605432,158827515.96410257,7
2024-01-02,HK,6618.HK,-0.09138960944669008,21529276.370833334,8
2024-01-02,HK,3888.HK,-0.1305480522112181,15870276.056410259,9
2024-01-02,HK,1024.HK,-0.13342287202192504,121551976.64647436,10
2024-01-02,HK,2382.HK,-0.1359520816737404,59835769.91314105,11
2024-01-02,HK,9626.HK,-0.14695835139282054,40581336.71762821,12
2024-01-02,HK,0700.HK,-0.15203097813668937,1031335642.2538464,13
2024-01-02,HK,6060.HK,-0.15368291519942484,4236039.488205129,14
2024-01-02,HK,9888.HK,-0.15453737078795973,98636429.15192309,15
2024-01-02,HK,2018.HK,-0.1915040326726457,28012083.350961547,16
2024-01-02,HK,0388.HK,-0.19506656372407155,185079000.15897435,17
2024-01-02,HK,1478.HK,-0.19644907386488641,2309513.713333334,18
2024-01-02,HK,9961.HK,-0.2057858936882559,42806017.53461539,19
2024-01-02,HK,0285.HK,-0.23418316196132974,23698930.27948718,20
2024-01-02,HK,0772.HK,-0.2392929223448524,14004988.664102565,21
2024-01-02,HK,1347.HK,-0.24379617833604028,16297722.473333335,22
2024-01-02,HK,0522.HK,-0.279834875328286,8923805.03878205,23
2024-01-02,HK,1357.HK,-0.3058539679542139,42947752.76512821,24
2024-02-01,HK,1810.HK,0.21786535569502868,157840151.03333336,1
2024-02-01,HK,1833.HK,0.14650184145585626,9551626.422908057,2
2024-02-01,HK,6618.HK,0.09023681008320501,21316467.585576925,3
2024-02-01,HK,3888.HK,0.05415004739591509,16798194.050833337,4
2024-02-01,HK,9618.HK,0.049904903810922906,126681599.73365387,5
2024-02-01,HK,2400.HK,0.021476388116100822,2704313.995961539,6
2024-02-01,HK,6060.HK,0.020197568067307048,4650062.158974359,7
2024-02-01,HK,9999.HK,0.0002795938037942302,140527815.19487184,8
2024-02-01,HK,3690.HK,-0.0014980151561177334,396163700.5660257,9
2024-02-01,HK,1478.HK,-0.006164184048696358,1253389.5147435898,10
2024-02-01,HK,9626.HK,-0.015483345533408435,32337175.812820517,11
2024-02-01,HK,9888.HK,-0.044750037156621666,132705223.63205132,12
2024-02-01,HK,2382.HK,-0.04977045706625943,59939125.44391026,13
2024-02-01,HK,9961.HK,-0.06687301491768671,54332386.89102565,14
2024-02-01,HK,0863.HK,-0.06826746207975104,3545705.055384616,15
2024-02-01,HK,0285.HK,-0.06971248640266894,17760142.083333336,16
2024-02-01,HK,0700.HK,-0.08134223454074865,868475872.5884615,17
2024-02-01,HK,0388.HK,-0.0837194032293184,160356654.70000002,18
2024-02-01,HK,1024.HK,-0.08678005332787611,103053779.86923079,19
2024-02-01,HK,2018.HK,-0.0882467435906184,16720312.671089748,20
2024-02-01,HK,1347.HK,-0.11353365125410289,20138840.54923077,21
2024-02-01,HK,1357.HK,-0.14517924116433056,29051127.108141027,22
2024-02-01,HK,0772.HK,-0.2324748683302895,14545885.91378205,23
2024-02-01,HK,0522.HK,-0.2403938823705951,7491093.543269232,24
2024-03-01,HK,0863.HK,0.07842427887893688,3146536.0296153855,1
2024-03-01,HK,1833.HK,0.05559462974655511,11090823.723409494,2
2024-03-01,HK,9618.HK,0.02463804870334394,113326505.52115385,3
2024-03-01,HK,3888.HK,0.019877017169015042,12725320.044743592,4
2024-03-01,HK,9999.HK,0.002959200747513006,117306759.92564103,5
2024-03-01,HK,9626.HK,-0.015353431772199251,28861628.032371797,6
2024-03-01,HK,6618.HK,-0.0230017380127837,17447998.16314103,7
2024-03-01,HK,1810.HK,-0.029994364130407007,119080462.2698718,8
2024-03-01,HK,6060.HK,-0.03486567062185336,4318260.126153846,9
2024-03-01,HK,1357.HK,-0.04515393244909589,17789763.12525641,10
2024-03-01,HK,9888.HK,-0.07864544681264159,94891746.01698719,11
2024-03-01,HK,0285.HK,-0.08200726805367174,14355787.3974359,12
2024-03-01,HK,1478.HK,-0.08361577596153726,1304262.0961538462,13
2024-03-01,HK,2400.HK,-0.08837583681732132,9491875.194358977,14
2024-03-01,HK,3690.HK,-0.09426095427121482,351857798.4580128,15
2024-03-01,HK,2382.HK,-0.10312247511545551,51368136.167628214,16
2024-03-01,HK,1024.HK,-0.10818386982136902,83151150.20641027,17
2024-03-01,HK,1347.HK,-0.13246734165003998,23369489.268076926,18
2024-03-01,HK,0700.HK,-0.16365810812175383,696290486.3435899,19
2024-03-01,HK,9961.HK,-0.16459653862527354,86607812.35000001,20
2024-03-01,HK,0772.HK,-0.16760060444165273,15454697.658333335,21
2024-03-01,HK,0388.HK,-0.17605535747108467,130223983.38589744,22
2024-03-01,HK,2018.HK,-0.19253720254655235,12017150.620128207,23
2024-03-01,HK,0522.HK,-0.23308519908857908,22447115.493589748,24
2024-04-02,HK,9999.HK,0.2182940634682936,102905151.15833336,1
2024-04-02,HK,1357.HK,0.21814327379987422,36142700.92589744,2
2024-04-02,HK,2382.HK,0.19516579940239623,66027815.29871795,3
2024-04-02,HK,9626.HK,0.19501248290573855,56782654.795192316,4
2024-04-02,HK,1478.HK,0.1937262451816858,1284956.7041025644,5
2024-04-02,HK,6618.HK,0.19226691040773564,25144933.93878206,6
2024-04-02,HK,0863.HK,0.18803589042434396,1985977.4448717951,7
2024-04-02,HK,0434.HK,0.1828123377996179,3088119.326923077,8
2024-04-02,HK,9618.HK,0.17586332826202095,188461561.26378202,9
2024-04-02,HK,1833.HK,0.16818279714193723,8165522.443679634,10
2024-04-02,HK,3690.HK,0.16252661382894523,576707910.986218,11
2024-04-02,HK,1024.HK,0.153030244007458,164541706.811218,12
2024-04-02,HK,3888.HK,0.15297535706182336,19275615.109935895,13
2024-04-02,HK,2400.HK,0.14412145750008412,10599333.356410258,14
2024-04-02,HK,9888.HK,0.13852205404980306,128734695.41698718,15
2024-04-02,HK,0772.HK,0.11861196908911352,18096524.330769233,16
2024-04-02,HK,0388.HK,0.11761562196085468,165366894.21666667,17
2024-04-02,HK,0285.HK,0.08682766659106524,22915246.768910255,18
2024-04-02,HK,1347.HK,0.03810346584026568,14860053.88538462,19
2024-04-02,HK,0700.HK,0.03125141934031642,877648254.5128206,20
2024-04-02,HK,6060.HK,0.030650373559737213,7391440.976153846,21
2024-04-02,HK,9961.HK,0.007278130256243147,83559000.33333334,22
2024-04-02,HK,1810.HK,-0.0010765512353359673,204816720.70538467,23
2024-04-02,HK,2018.HK,-0.002477529509142366,19357240.538782056,24
2024-04-02,HK,0522.HK,-0.021750410164972096,25492797.868589744,25
2024-05-02,HK,9999.HK,0.44350636536903465,137146792.00897437,1
2024-05-02,HK,0863.HK,0.3313738577548393,3198951.4895512825,2
2024-05-02,HK,2382.HK,0.23325909966157454,63749976.572756425,3
2024-05-02,HK,0772.HK,0.20046751497696774,11511133.011858977,4
2024-05-02,HK,6618.HK,0.1958733230120896,20528712.58717949,5
2024-05-02,HK,0434.HK,0.19037439139234985,1072607.408717949,6
2024-05-02,HK,9888.HK,0.18253218353598505,101305203.2169872,7
2024-05-02,HK,2400.HK,0.17777944516621927,7906826.509743591,8
2024-05-02,HK,9618.HK,0.16217532977664306,136165701.13846156,9
2024-05-02,HK,9626.HK,0.14382174923185465,53897345.48108975,10
2024-05-02,HK,3690.HK,0.14368571771756855,505068080.69262826,11
2024-05-02,HK,1357.HK,0.1309192210922739,16047549.25519231,12
2024-05-02,HK,0285.HK,0.1295240180083412,21825847.616346158,13
2024-05-02,HK,1024.HK,0.11793563921209277,164746204.4576923,14
2024-05-02,HK,0388.HK,0.10167718284553366,218520933.8948718,15
2024-05-02,HK,1833.HK,0.08469003432804902,7848690.081374936,16
2024-05-02,HK,0700.HK,0.0793414375964959,994111483.1910257,17
2024-05-02,HK,3888.HK,0.04177068323059232,20264845.082692314,18
2024-05-02,HK,1478.HK,0.036599608858577,1080037.4358974362,19
2024-05-02,HK,1347.HK,0.025631072383254544,11483384.10551282,20
2024-05-02,HK,2018.HK,-0.005005020936613718,14526364.718269233,21
2024-05-02,HK,0522.HK,-0.03798703505189768,27610638.61538462,22
2024-05-02,HK,6060.HK,-0.06976902165148408,9472191.35576923,23
2024-05-02,HK,1810.HK,-0.17033605502415586,318657466.50974363,24
2024-05-02,HK,9961.HK,-0.177229083078811,83965003.45256409,25
2024-06-03,HK,2400.HK,0.4593598761515212,12590405.591282053,1
2024-06-03,HK,9999.HK,0.45004811929601163,162089268.86730772,2
2024-06-03,HK,6618.HK,0.340274049359442,28128300.709935904,3
2024-06-03,HK,9618.HK,0.3259837558821738,212179584.85064107,4
2024-06-03,HK,2382.HK,0.3181574133588249,66032212.03173077,5
2024-06-03,HK,0772.HK,0.3048653957712188,17900718.49326923,6
2024-06-03,HK,9888.HK,0.29182793979958105,125020531.98429489,7
2024-06-03,HK,1024.HK,0.2804021752860335,290749294.53621805,8
2024-06-03,HK,1833.HK,0.2596712396459715,8578571.5334791,9
2024-06-03,HK,9626.HK,0.24774818926774764,78380164.5897436,10
2024-06-03,HK,3690.HK,0.24492110225520622,534421657.2935898,11
2024-06-03,HK,0700.HK,0.23719453092402107,1212510455.1038463,12
2024-06-03,HK,0285.HK,0.2331355190378774,53176470.39775641,13
2024-06-03,HK,0434.HK,0.21476866460196453,901390.9646153847,14
2024-06-03,HK,1357.HK,0.19957370087323428,16308967.698397439,15
2024-06-03,HK,1347.HK,0.1971159266897418,33104697.900256418,16
2024-06-03,HK,3888.HK,0.19403136383667932,19586086.80448718,17
2024-06-03,HK,0863.HK,0.1837492822277656,3390310.126923077,18
2024-06-03,HK,1726.HK,0.17250418419093938,529810.5769230771,19
2024-06-03,HK,0388.HK,0.17232531222436118,259630469.71025643,20
2024-06-03,HK,1478.HK,0.13586519042653453,1534427.7319230773,21
2024-06-03,HK,6060.HK,0.10378431609635683,14671196.599358976,22
2024-06-03,HK,0522.HK,0.034988902390405925,18403623.168910258,23
2024-06-03,HK,2018.HK,0.02600907062854974,19346521.412820514,24
2024-06-03,HK,0290.HK,-0.030717214514280698,649506.9166666667,25
2024-06-03,HK,9961.HK,-0.05288450085478597,101608749.60000001,26
2024-06-03,HK,1810.HK,-0.11017907753616389,308291790.74641025,27
2024-07-02,HK,2400.HK,0.41577177029063694,8012145.988461539,1
2024-07-02,HK,9999.HK,0.3913788142845667,119530403.03653848,2
2024-07-02,HK,9618.HK,0.27907206760597725,150958226.87179488,3
2024-07-02,HK,0285.HK,0.269862407245498,57371727.247435905,4
2024-07-02,HK,6618.HK,0.24519462907061212,24763758.228846155,5
2024-07-02,HK,1024.HK,0.1924909416238652,199692856.91153848,6
2024-07-02,HK,2382.HK,0.1880618196623424,86279479.68750001,7
2024-07-02,HK,1833.HK,0.18188821666871127,7214097.092263657,8
2024-07-02,HK,0700.HK,0.17420106164539656,943674545.498718,9
2024-07-02,HK,9888.HK,0.17113488932532794,103453816.48012824,10
2024-07-02,HK,6060.HK,0.14100506462425144,15223618.173205132,11
2024-07-02,HK,0388.HK,0.11304986661647821,148881397.6102564,12
2024-07-02,HK,3888.HK,0.08326166106055603,17265955.932692308,13
2024-07-02,HK,1347.HK,0.08101889360736497,53927416.48910258,14
2024-07-02,HK,3690.HK,0.0788721609786038,538587744.2115386,15
2024-07-02,HK,9626.HK,0.06803860584351586,82101350.71794873,16
2024-07-02,HK,0863.HK,0.034957059761293555,2965254.6453846158,17
2024-07-02,HK,0772.HK,0.021572345996439306,11868187.683653848,18
2024-07-02,HK,1478.HK,-0.03373856585810509,3625148.7083333335,19
2024-07-02,HK,0522.HK,-0.04219734427579447,20733058.269871797,20
2024-07-02,HK,1357.HK,-0.0854036512670157,18955930.427692316,21
2024-07-02,HK,9961.HK,-0.12696033574751056,76305319.7269231,22
2024-07-02,HK,0290.HK,-0.15191422467695392,657540.1410256411,23
2024-07-02,HK,2018.HK,-0.1542890932533216,35769940.516666666,24
2024-07-02,HK,1810.HK,-0.21928299324670095,233446266.4746154,25
2024-08-01,HK,2400.HK,0.2993468554207071,10644192.71474359,1
2024-08-01,HK,1347.HK,0.24285508137135547,38752601.19679488,2
2024-08-01,HK,0285.HK,0.19543882128324366,43430191.964743584,3
2024-08-01,HK,1024.HK,0.16876605570140404,116219432.11570513,4
2024-08-01,HK,9999.HK,0.1367349933360557,96543595.67371795,5
2024-08-01,HK,6060.HK,0.11723788429227305,3459563.6016666675,6
2024-08-01,HK,3888.HK,0.10337770022887252,11060636.255128205,7
2024-08-01,HK,2382.HK,0.0904341217320058,93272016.5471154,8
2024-08-01,HK,0522.HK,0.06068808305731995,34025525.953846164,9
2024-08-01,HK,1478.HK,0.03790924821136336,3876453.7051282055,10
2024-08-01,HK,1833.HK,0.02636377056889533,5503275.292605934,11
2024-08-01,HK,0863.HK,0.017708306982101435,709191.6796153847,12
2024-08-01,HK,6618.HK,0.001637979380181558,15273082.98269231,13
2024-08-01,HK,1357.HK,-0.0023990906333176284,9068376.86121795,14
2024-08-01,HK,9618.HK,-0.007583312338075482,100570049.27948721,15
2024-08-01,HK,0700.HK,-0.020023494357483025,796362655.8025643,16
2024-08-01,HK,0772.HK,-0.020666931057250773,6353867.8884615395,17
2024-08-01,HK,3690.HK,-0.05918149450396686,415245746.38205135,18
2024-08-01,HK,0388.HK,-0.06888677809344655,147538130.5089744,19
2024-08-01,HK,9626.HK,-0.08233038197042993,41909235.30128206,20
2024-08-01,HK,0290.HK,-0.13574919152123033,584009.4102564103,21
2024-08-01,HK,1810.HK,-0.16461923397614003,158605811.30333334,22
2024-08-01,HK,9888.HK,-0.17410508236276595,104769030.23846157,23
2024-08-01,HK,9961.HK,-0.1979159585134541,75033301.76153848,24
2024-08-01,HK,2018.HK,-0.2391323714658784,22803926.927243594,25
2024-09-02,HK,2382.HK,0.21460656050495086,50437718.669230774,1
2024-09-02,HK,1347.HK,0.20219912354004546,25811001.29141026,2
2024-09-02,HK,2400.HK,0.18140513742052145,9300994.589743588,3
2024-09-02,HK,1478.HK,0.12421464245746275,3892716.980769231,4
2024-09-02,HK,0285.HK,0.12169436605115654,28968489.020192314,5
2024-09-02,HK,1024.HK,0.07245167606506434,140684373.85929492,6
2024-09-02,HK,0863.HK,0.07022084290455011,685043.7897435899,7
2024-09-02,HK,0522.HK,0.048191354999380986,25622315.446794875,8
2024-09-02,HK,0700.HK,0.026444617734171148,784304103.8089745,9
2024-09-02,HK,3888.HK,-0.0013359601311555564,13923185.542948717,10
2024-09-02,HK,2018.HK,-0.026264786962744615,23097379.594551284,11
2024-09-02,HK,1357.HK,-0.03340255055707083,6588047.448846155,12
2024-09-02,HK,0388.HK,-0.053133480376413494,122323602.82307693,13
2024-09-02,HK,9618.HK,-0.06664525561998848,204208500.4349359,14
2024-09-02,HK,3690.HK,-0.09413902536306792,421865491.81987184,15
2024-09-02,HK,6060.HK,-0.09818677149072425,4980283.202435898,16
2024-09-02,HK,0772.HK,-0.10206427553121449,8372462.732692311,17
2024-09-02,HK,1810.HK,-0.10360049160641062,244310705.4628206,18
2024-09-02,HK,1833.HK,-0.14034753412688233,7417805.080297947,19
2024-09-02,HK,6618.HK,-0.1528882962916073,24183153.44019231,20
2024-09-02,HK,9888.HK,-0.16787007201811377,77386455.28717948,21
2024-09-02,HK,9999.HK,-0.1797344417374454,128817303.36858979,22
2024-09-02,HK,9626.HK,-0.24880234619431363,51364720.87371795,23
2024-09-02,HK,9961.HK,-0.2864692919762669,83945833.2423077,24
2024-10-02,HK,1347.HK,0.2216346671562466,29488426.74371795,1
2024-10-02,HK,2382.HK,0.19676348985970188,63104680.64134617,2
2024-10-02,HK,0863.HK,0.1669982882775415,731435.0554487181,3
2024-10-02,HK,1478.HK,0.16157928653668033,3562195.384615385,4
2024-10-02,HK,0285.HK,0.1536079194980849,47067343.14262821,5
2024-10-02,HK,0700.HK,0.10085032522105702,1297620788.3525643,6
2024-10-02,HK,2018.HK,0.08962820341803288,23648493.409294873,7
2024-10-02,HK,2400.HK,0.07799874174616178,13810582.933589745,8
2024-10-02,HK,0522.HK,0.05900296446220168,39533084.54775642,9
2024-10-02,HK,0388.HK,0.021918219833426157,452538169.54102576,10
2024-10-02,HK,3690.HK,-0.01266215616079502,863412834.2365386,11
2024-10-02,HK,9618.HK,-0.020446765738441626,302818562.0794872,12
2024-10-02,HK,1024.HK,-0.04077249294331871,304275086.4701923,13
2024-10-02,HK,3888.HK,-0.055736643623245034,19204331.4724359,14
2024-10-02,HK,1810.HK,-0.06728949496812325,392268023.1779488,15
2024-10-02,HK,1357.HK,-0.07863147802136625,11956280.431987181,16
2024-10-02,HK,9888.HK,-0.09525727232614971,123061043.66891026,17
